ID,image-3sec,image,segmentedRailImage,probaObstacle1,x1,dx1,y1,dy1,probaObstacle2,x2,dx2,y2,dy2,probaObstacle3,x3,dx3,y3,dy3
1192,1192_1.jpg,1192_2.jpg,1192_rail.png,1.0,0.6586,0.1812,0.4306,0.1750,1.0,0.4453,0.2125,0.3750,0.1833,0.0,0.5,0.0,0.5,0.0
1193,1193_1.jpg,1193_2.jpg,1193_rail.png,0.0,0.5,0.0,0.5,0.0,0.0,0.5,0.0,0.5,0.0,0.0,0.5,0.0,0.5,0.0
1194,1194_1.jpg,1194_2.jpg,1194_rail.png,1.0,0.4828,0.2164,0.3847,0.1861,0.0,0.5,0.0,0.5,0.0,0.0,0.5,0.0,0.5,0.0
1195,1195_1.jpg,1195_2.jpg,1195_rail.png,0.0,0.5,0.0,0.5,0.0,0.0,0.5,0.0,0.5,0.0,0.0,0.5,0.0,0.5,0.0
1196,1196_1.jpg,1196_2.jpg,1196_rail.png,0.0,0.5,0.0,0.5,0.0,0.0,0.5,0.0,0.5,0.0,0.0,0.5,0.0,0.5,0.0
1197,1197_1.jpg,1197_2.jpg,1197_rail.png,1.0,0.5563,0.2016,0.4014,0.1764,0.0,0.5,0.0,0.5,0.0,0.0,0.5,0.0,0.5,0.0
1198,1198_1.jpg,1198_2.jpg,1198_rail.png,0.0,0.5,0.0,0.5,0.0,0.0,0.5,0.0,0.5,0.0,0.0,0.5,0.0,0.5,0.0
1199,1199_1.jpg,1199_2.jpg,1199_rail.png,1.0,0.5938,0.2258,0.4083,0.1764,0.0,0.5,0.0,0.5,0.0,0.0,0.5,0.0,0.5,0.0
1200,1200_1.jpg,1200_2.jpg,1200_rail.png,0.0,0.5,0.0,0.5,0.0,0.0,0.5,0.0,0.5,0.0,0.0,0.5,0.0,0.5,0.0
1201,1201_1.jpg,1201_2.jpg,1201_rail.png,1.0,0.6344,0.2266,0.4139,0.1861,0.0,0.5,0.0,0.5,0.0,0.0,0.5,0.0,0.5,0.0
1202,1202_1.jpg,1202_2.jpg,1202_rail.png,0.0,0.5,0.0,0.5,0.0,0.0,0.5,0.0,0.5,0.0,0.0,0.5,0.0,0.5,0.0
1203,1203_1.jpg,1203_2.jpg,1203_rail.png,0.0,0.5,0.0,0.5,0.0,0.0,0.5,0.0,0.5,0.0,0.0,0.5,0.0,0.5,0.0
1204,1204_1.jpg,1204_2.jpg,1204_rail.png,1.0,0.3500,0.1570,0.3514,0.1806,0.0,0.5,0.0,0.5,0.0,0.0,0.5,0.0,0.5,0.0
1205,1205_1.jpg,1205_2.jpg,1205_rail.png,0.0,0.5,0.0,0.5,0.0,0.0,0.5,0.0,0.5,0.0,0.0,0.5,0.0,0.5,0.0
1206,1206_1.jpg,1206_2.jpg,1206_rail.png,1.0,0.3922,0.1578,0.3611,0.1861,0.0,0.5,0.0,0.5,0.0,0.0,0.5,0.0,0.5,0.0
1207,1207_1.jpg,1207_2.jpg,1207_rail.png,0.0,0.5,0.0,0.5,0.0,0.0,0.5,0.0,0.5,0.0,0.0,0.5,0.0,0.5,0.0
1208,1208_1.jpg,1208_2.jpg,1208_rail.png,1.0,0.4383,0.1594,0.3722,0.1861,0.0,0.5,0.0,0.5,0.0,0.0,0.5,0.0,0.5,0.0
1209,1209_1.jpg,1209_2.jpg,1209_rail.png,0.0,0.5,0.0,0.5,0.0,0.0,0.5,0.0,0.5,0.0,0.0,0.5,0.0,0.5,0.0
1210,1210_1.jpg,1210_2.jpg,1210_rail.png,1.0,0.4805,0.1641,0.3833,0.1875,0.0,0.5,0.0,0.5,0.0,0.0,0.5,0.0,0.5,0.0
1211,1211_1.jpg,1211_2.jpg,1211_rail.png,0.0,0.5,0.0,0.5,0.0,0.0,0.5,0.0,0.5,0.0,0.0,0.5,0.0,0.5,0.0
1212,1212_1.jpg,1212_2.jpg,1212_rail.png,1.0,0.5250,0.1633,0.3917,0.1875,1.0,0.3664,0.1562,0.3583,0.1708,0.0,0.5,0.0,0.5,0.0
1213,1213_1.jpg,1213_2.jpg,1213_rail.png,0.0,0.5,0.0,0.5,0.0,0.0,0.5,0.0,0.5,0.0,0.0,0.5,0.0,0.5,0.0
1214,1214_1.jpg,1214_2.jpg,1214_rail.png,1.0,0.4102,0.1570,0.3722,0.1694,1.0,0.5695,0.1609,0.4028,0.1833,0.0,0.5,0.0,0.5,0.0
1215,1215_1.jpg,1215_2.jpg,1215_rail.png,0.0,0.5,0.0,0.5,0.0,0.0,0.5,0.0,0.5,0.0,0.0,0.5,0.0,0.5,0.0
1216,1216_1.jpg,1216_2.jpg,1216_rail.png,1.0,0.4523,0.1594,0.3806,0.1708,1.0,0.6133,0.1633,0.4167,0.1722,0.0,0.5,0.0,0.5,0.0
1217,1217_1.jpg,1217_2.jpg,1217_rail.png,0.0,0.5,0.0,0.5,0.0,0.0,0.5,0.0,0.5,0.0,0.0,0.5,0.0,0.5,0.0
1218,1218_1.jpg,1218_2.jpg,1218_rail.png,1.0,0.6547,0.1703,0.4250,0.1694,1.0,0.4906,0.1625,0.3917,0.1653,0.0,0.5,0.0,0.5,0.0
1219,1219_1.jpg,1219_2.jpg,1219_rail.png,0.0,0.5,0.0,0.5,0.0,0.0,0.5,0.0,0.5,0.0,0.0,0.5,0.0,0.5,0.0
1220,1220_1.jpg,1220_2.jpg,1220_rail.png,1.0,0.5344,0.1633,0.4014,0.1694,0.0,0.5,0.0,0.5,0.0,0.0,0.5,0.0,0.5,0.0
1221,1221_1.jpg,1221_2.jpg,1221_rail.png,0.0,0.5,0.0,0.5,0.0,0.0,0.5,0.0,0.5,0.0,0.0,0.5,0.0,0.5,0.0
1222,1222_1.jpg,1222_2.jpg,1222_rail.png,1.0,0.5789,0.1484,0.4111,0.1708,0.0,0.5,0.0,0.5,0.0,0.0,0.5,0.0,0.5,0.0
1223,1223_1.jpg,1223_2.jpg,1223_rail.png,0.0,0.5,0.0,0.5,0.0,0.0,0.5,0.0,0.5,0.0,0.0,0.5,0.0,0.5,0.0
1224,1224_1.jpg,1224_2.jpg,1224_rail.png,1.0,0.6281,0.1516,0.4236,0.1653,0.0,0.5,0.0,0.5,0.0,0.0,0.5,0.0,0.5,0.0
1225,1225_1.jpg,1225_2.jpg,1225_rail.png,0.0,0.5,0.0,0.5,0.0,0.0,0.5,0.0,0.5,0.0,0.0,0.5,0.0,0.5,0.0
1226,1226_1.jpg,1226_2.jpg,1226_rail.png,1.0,0.3664,0.1656,0.3500,0.1861,0.0,0.5,0.0,0.5,0.0,0.0,0.5,0.0,0.5,0.0
1227,1227_1.jpg,1227_2.jpg,1227_rail.png,0.0,0.5,0.0,0.5,0.0,0.0,0.5,0.0,0.5,0.0,0.0,0.5,0.0,0.5,0.0
1228,1228_1.jpg,1228_2.jpg,1228_rail.png,1.0,0.4062,0.1672,0.3625,0.1778,0.0,0.5,0.0,0.5,0.0,0.0,0.5,0.0,0.5,0.0
1229,1229_1.jpg,1229_2.jpg,1229_rail.png,0.0,0.5,0.0,0.5,0.0,0.0,0.5,0.0,0.5,0.0,0.0,0.5,0.0,0.5,0.0
1230,1230_1.jpg,1230_2.jpg,1230_rail.png,1.0,0.4437,0.1664,0.3681,0.1861,0.0,0.5,0.0,0.5,0.0,0.0,0.5,0.0,0.5,0.0
1231,1231_1.jpg,1231_2.jpg,1231_rail.png,0.0,0.5,0.0,0.5,0.0,0.0,0.5,0.0,0.5,0.0,0.0,0.5,0.0,0.5,0.0
1232,1232_1.jpg,1232_2.jpg,1232_rail.png,1.0,0.4766,0.1734,0.3778,0.1819,0.0,0.5,0.0,0.5,0.0,0.0,0.5,0.0,0.5,0.0
1233,1233_1.jpg,1233_2.jpg,1233_rail.png,0.0,0.5,0.0,0.5,0.0,0.0,0.5,0.0,0.5,0.0,0.0,0.5,0.0,0.5,0.0
1234,1234_1.jpg,1234_2.jpg,1234_rail.png,1.0,0.5117,0.1734,0.3861,0.1764,1.0,0.3063,0.2047,0.3347,0.1889,0.0,0.5,0.0,0.5,0.0
1235,1235_1.jpg,1235_2.jpg,1235_rail.png,0.0,0.5,0.0,0.5,0.0,0.0,0.5,0.0,0.5,0.0,0.0,0.5,0.0,0.5,0.0
1236,1236_1.jpg,1236_2.jpg,1236_rail.png,1.0,0.3406,0.2016,0.3417,0.1833,1.0,0.5469,0.1766,0.3889,0.1861,0.0,0.5,0.0,0.5,0.0
1237,1237_1.jpg,1237_2.jpg,1237_rail.png,0.0,0.5,0.0,0.5,0.0,0.0,0.5,0.0,0.5,0.0,0.0,0.5,0.0,0.5,0.0
1238,1238_1.jpg,1238_2.jpg,1238_rail.png,1.0,0.3727,0.2070,0.3500,0.1819,1.0,0.5820,0.1719,0.3972,0.1806,0.0,0.5,0.0,0.5,0.0
1239,1239_1.jpg,1239_2.jpg,1239_rail.png,0.0,0.5,0.0,0.5,0.0,0.0,0.5,0.0,0.5,0.0,0.0,0.5,0.0,0.5,0.0
1240,1240_1.jpg,1240_2.jpg,1240_rail.png,1.0,0.4078,0.2109,0.3569,0.1861,1.0,0.6227,0.1727,0.4056,0.1708,0.0,0.5,0.0,0.5,0.0
1241,1241_1.jpg,1241_2.jpg,1241_rail.png,0.0,0.5,0.0,0.5,0.0,0.0,0.5,0.0,0.5,0.0,0.0,0.5,0.0,0.5,0.0
1242,1242_1.jpg,1242_2.jpg,1242_rail.png,1.0,0.4453,0.2070,0.3625,0.1889,1.0,0.6547,0.1820,0.4083,0.1667,0.0,0.5,0.0,0.5,0.0
1243,1243_1.jpg,1243_2.jpg,1243_rail.png,0.0,0.5,0.0,0.5,0.0,0.0,0.5,0.0,0.5,0.0,0.0,0.5,0.0,0.5,0.0
1244,1244_1.jpg,1244_2.jpg,1244_rail.png,1.0,0.4781,0.2156,0.3722,0.1833,0.0,0.5,0.0,0.5,0.0,0.0,0.5,0.0,0.5,0.0
1245,1245_1.jpg,1245_2.jpg,1245_rail.png,0.0,0.5,0.0,0.5,0.0,0.0,0.5,0.0,0.5,0.0,0.0,0.5,0.0,0.5,0.0
1246,1246_1.jpg,1246_2.jpg,1246_rail.png,1.0,0.5203,0.2070,0.3806,0.1833,0.0,0.5,0.0,0.5,0.0,0.0,0.5,0.0,0.5,0.0
1247,1247_1.jpg,1247_2.jpg,1247_rail.png,0.0,0.5,0.0,0.5,0.0,0.0,0.5,0.0,0.5,0.0,0.0,0.5,0.0,0.5,0.0
1248,1248_1.jpg,1248_2.jpg,1248_rail.png,1.0,0.5664,0.2062,0.3917,0.1806,0.0,0.5,0.0,0.5,0.0,0.0,0.5,0.0,0.5,0.0
1249,1249_1.jpg,1249_2.jpg,1249_rail.png,0.0,0.5,0.0,0.5,0.0,0.0,0.5,0.0,0.5,0.0,0.0,0.5,0.0,0.5,0.0
1250,1250_1.jpg,1250_2.jpg,1250_rail.png,1.0,0.6109,0.2234,0.4014,0.1833,0.0,0.5,0.0,0.5,0.0,0.0,0.5,0.0,0.5,0.0
1251,1251_1.jpg,1251_2.jpg,1251_rail.png,0.0,0.5,0.0,0.5,0.0,0.0,0.5,0.0,0.5,0.0,0.0,0.5,0.0,0.5,0.0
1252,1252_1.jpg,1252_2.jpg,1252_rail.png,1.0,0.6656,0.2094,0.4069,0.1889,1.0,0.3977,0.1094,0.4014,0.1097,0.0,0.5,0.0,0.5,0.0
1253,1253_1.jpg,1253_2.jpg,1253_rail.png,0.0,0.5,0.0,0.5,0.0,0.0,0.5,0.0,0.5,0.0,0.0,0.5,0.0,0.5,0.0
1254,1254_1.jpg,1254_2.jpg,1254_rail.png,1.0,0.4477,0.1117,0.4111,0.1083,0.0,0.5,0.0,0.5,0.0,0.0,0.5,0.0,0.5,0.0
1255,1255_1.jpg,1255_2.jpg,1255_rail.png,0.0,0.5,0.0,0.5,0.0,0.0,0.5,0.0,0.5,0.0,0.0,0.5,0.0,0.5,0.0
1256,1256_1.jpg,1256_2.jpg,1256_rail.png,1.0,0.5023,0.1117,0.4236,0.1153,0.0,0.5,0.0,0.5,0.0,0.0,0.5,0.0,0.5,0.0
1257,1257_1.jpg,1257_2.jpg,1257_rail.png,0.0,0.5,0.0,0.5,0.0,0.0,0.5,0.0,0.5,0.0,0.0,0.5,0.0,0.5,0.0
1258,1258_1.jpg,1258_2.jpg,1258_rail.png,1.0,0.5500,0.1148,0.4403,0.1083,0.0,0.5,0.0,0.5,0.0,0.0,0.5,0.0,0.5,0.0
1259,1259_1.jpg,1259_2.jpg,1259_rail.png,0.0,0.5,0.0,0.5,0.0,0.0,0.5,0.0,0.5,0.0,0.0,0.5,0.0,0.5,0.0
1260,1260_1.jpg,1260_2.jpg,1260_rail.png,1.0,0.6016,0.1094,0.4472,0.1083,0.0,0.5,0.0,0.5,0.0,0.0,0.5,0.0,0.5,0.0
1261,1261_1.jpg,1261_2.jpg,1261_rail.png,0.0,0.5,0.0,0.5,0.0,0.0,0.5,0.0,0.5,0.0,0.0,0.5,0.0,0.5,0.0
1262,1262_1.jpg,1262_2.jpg,1262_rail.png,1.0,0.6500,0.1109,0.4639,0.1000,0.0,0.5,0.0,0.5,0.0,0.0,0.5,0.0,0.5,0.0
1263,1263_1.jpg,1263_2.jpg,1263_rail.png,0.0,0.5,0.0,0.5,0.0,0.0,0.5,0.0,0.5,0.0,0.0,0.5,0.0,0.5,0.0
1264,1264_1.jpg,1264_2.jpg,1264_rail.png,0.0,0.5,0.0,0.5,0.0,0.0,0.5,0.0,0.5,0.0,0.0,0.5,0.0,0.5,0.0
1265,1265_1.jpg,1265_2.jpg,1265_rail.png,0.0,0.5,0.0,0.5,0.0,0.0,0.5,0.0,0.5,0.0,0.0,0.5,0.0,0.5,0.0
1266,1266_1.jpg,1266_2.jpg,1266_rail.png,0.0,0.5,0.0,0.5,0.0,0.0,0.5,0.0,0.5,0.0,0.0,0.5,0.0,0.5,0.0
1267,1267_1.jpg,1267_2.jpg,1267_rail.png,0.0,0.5,0.0,0.5,0.0,0.0,0.5,0.0,0.5,0.0,0.0,0.5,0.0,0.5,0.0
1268,1268_1.jpg,1268_2.jpg,1268_rail.png,0.0,0.5,0.0,0.5,0.0,0.0,0.5,0.0,0.5,0.0,0.0,0.5,0.0,0.5,0.0
1269,1269_1.jpg,1269_2.jpg,1269_rail.png,1.0,0.3117,0.1086,0.4069,0.1111,0.0,0.5,0.0,0.5,0.0,0.0,0.5,0.0,0.5,0.0
1270,1270_1.jpg,1270_2.jpg,1270_rail.png,0.0,0.5,0.0,0.5,0.0,0.0,0.5,0.0,0.5,0.0,0.0,0.5,0.0,0.5,0.0
1271,1271_1.jpg,1271_2.jpg,1271_rail.png,1.0,0.3922,0.1156,0.4292,0.1111,0.0,0.5,0.0,0.5,0.0,0.0,0.5,0.0,0.5,0.0
1272,1272_1.jpg,1272_2.jpg,1272_rail.png,0.0,0.5,0.0,0.5,0.0,0.0,0.5,0.0,0.5,0.0,0.0,0.5,0.0,0.5,0.0
1273,1273_1.jpg,1273_2.jpg,1273_rail.png,1.0,0.4797,0.1187,0.4528,0.1056,0.0,0.5,0.0,0.5,0.0,0.0,0.5,0.0,0.5,0.0
1274,1274_1.jpg,1274_2.jpg,1274_rail.png,0.0,0.5,0.0,0.5,0.0,0.0,0.5,0.0,0.5,0.0,0.0,0.5,0.0,0.5,0.0
1275,1275_1.jpg,1275_2.jpg,1275_rail.png,0.0,0.5,0.0,0.5,0.0,0.0,0.5,0.0,0.5,0.0,0.0,0.5,0.0,0.5,0.0
1276,1276_1.jpg,1276_2.jpg,1276_rail.png,0.0,0.5,0.0,0.5,0.0,0.0,0.5,0.0,0.5,0.0,0.0,0.5,0.0,0.5,0.0
1277,1277_1.jpg,1277_2.jpg,1277_rail.png,0.0,0.5,0.0,0.5,0.0,0.0,0.5,0.0,0.5,0.0,0.0,0.5,0.0,0.5,0.0
1278,1278_1.jpg,1278_2.jpg,1278_rail.png,0.0,0.5,0.0,0.5,0.0,0.0,0.5,0.0,0.5,0.0,0.0,0.5,0.0,0.5,0.0
1279,1279_1.jpg,1279_2.jpg,1279_rail.png,0.0,0.5,0.0,0.5,0.0,0.0,0.5,0.0,0.5,0.0,0.0,0.5,0.0,0.5,0.0
1280,1280_1.jpg,1280_2.jpg,1280_rail.png,0.0,0.5,0.0,0.5,0.0,0.0,0.5,0.0,0.5,0.0,0.0,0.5,0.0,0.5,0.0
1281,1281_1.jpg,1281_2.jpg,1281_rail.png,0.0,0.5,0.0,0.5,0.0,0.0,0.5,0.0,0.5,0.0,0.0,0.5,0.0,0.5,0.0
1282,1282_1.jpg,1282_2.jpg,1282_rail.png,0.0,0.5,0.0,0.5,0.0,0.0,0.5,0.0,0.5,0.0,0.0,0.5,0.0,0.5,0.0
1283,1283_1.jpg,1283_2.jpg,1283_rail.png,0.0,0.5,0.0,0.5,0.0,0.0,0.5,0.0,0.5,0.0,0.0,0.5,0.0,0.5,0.0
1284,1284_1.jpg,1284_2.jpg,1284_rail.png,1.0,0.3086,0.0984,0.4236,0.0986,0.0,0.5,0.0,0.5,0.0,0.0,0.5,0.0,0.5,0.0
1285,1285_1.jpg,1285_2.jpg,1285_rail.png,0.0,0.5,0.0,0.5,0.0,0.0,0.5,0.0,0.5,0.0,0.0,0.5,0.0,0.5,0.0
1286,1286_1.jpg,1286_2.jpg,1286_rail.png,1.0,0.3539,0.0992,0.4403,0.0944,0.0,0.5,0.0,0.5,0.0,0.0,0.5,0.0,0.5,0.0
1287,1287_1.jpg,1287_2.jpg,1287_rail.png,0.0,0.5,0.0,0.5,0.0,0.0,0.5,0.0,0.5,0.0,0.0,0.5,0.0,0.5,0.0
1288,1288_1.jpg,1288_2.jpg,1288_rail.png,1.0,0.4000,0.1031,0.4528,0.0972,0.0,0.5,0.0,0.5,0.0,0.0,0.5,0.0,0.5,0.0
1289,1289_1.jpg,1289_2.jpg,1289_rail.png,0.0,0.5,0.0,0.5,0.0,0.0,0.5,0.0,0.5,0.0,0.0,0.5,0.0,0.5,0.0
1290,1290_1.jpg,1290_2.jpg,1290_rail.png,1.0,0.4484,0.1000,0.4583,0.1042,0.0,0.5,0.0,0.5,0.0,0.0,0.5,0.0,0.5,0.0
1291,1291_1.jpg,1291_2.jpg,1291_rail.png,0.0,0.5,0.0,0.5,0.0,0.0,0.5,0.0,0.5,0.0,0.0,0.5,0.0,0.5,0.0
1292,1292_1.jpg,1292_2.jpg,1292_rail.png,1.0,0.4891,0.1016,0.4750,0.0944,0.0,0.5,0.0,0.5,0.0,0.0,0.5,0.0,0.5,0.0
1293,1293_1.jpg,1293_2.jpg,1293_rail.png,0.0,0.5,0.0,0.5,0.0,0.0,0.5,0.0,0.5,0.0,0.0,0.5,0.0,0.5,0.0
1294,1294_1.jpg,1294_2.jpg,1294_rail.png,1.0,0.5328,0.0906,0.4889,0.0833,0.0,0.5,0.0,0.5,0.0,0.0,0.5,0.0,0.5,0.0
1295,1295_1.jpg,1295_2.jpg,1295_rail.png,0.0,0.5,0.0,0.5,0.0,0.0,0.5,0.0,0.5,0.0,0.0,0.5,0.0,0.5,0.0
1296,1296_1.jpg,1296_2.jpg,1296_rail.png,0.0,0.5,0.0,0.5,0.0,0.0,0.5,0.0,0.5,0.0,0.0,0.5,0.0,0.5,0.0
1297,1297_1.jpg,1297_2.jpg,1297_rail.png,0.0,0.5,0.0,0.5,0.0,0.0,0.5,0.0,0.5,0.0,0.0,0.5,0.0,0.5,0.0
1298,1298_1.jpg,1298_2.jpg,1298_rail.png,0.0,0.5,0.0,0.5,0.0,0.0,0.5,0.0,0.5,0.0,0.0,0.5,0.0,0.5,0.0
1299,1299_1.jpg,1299_2.jpg,1299_rail.png,0.0,0.5,0.0,0.5,0.0,0.0,0.5,0.0,0.5,0.0,0.0,0.5,0.0,0.5,0.0
1300,1300_1.jpg,1300_2.jpg,1300_rail.png,0.0,0.5,0.0,0.5,0.0,0.0,0.5,0.0,0.5,0.0,0.0,0.5,0.0,0.5,0.0
1301,1301_1.jpg,1301_2.jpg,1301_rail.png,0.0,0.5,0.0,0.5,0.0,0.0,0.5,0.0,0.5,0.0,0.0,0.5,0.0,0.5,0.0
1302,1302_1.jpg,1302_2.jpg,1302_rail.png,0.0,0.5,0.0,0.5,0.0,0.0,0.5,0.0,0.5,0.0,0.0,0.5,0.0,0.5,0.0
1303,1303_1.jpg,1303_2.jpg,1303_rail.png,0.0,0.5,0.0,0.5,0.0,0.0,0.5,0.0,0.5,0.0,0.0,0.5,0.0,0.5,0.0
1304,1304_1.jpg,1304_2.jpg,1304_rail.png,0.0,0.5,0.0,0.5,0.0,0.0,0.5,0.0,0.5,0.0,0.0,0.5,0.0,0.5,0.0
1305,1305_1.jpg,1305_2.jpg,1305_rail.png,0.0,0.5,0.0,0.5,0.0,0.0,0.5,0.0,0.5,0.0,0.0,0.5,0.0,0.5,0.0
1306,1306_1.jpg,1306_2.jpg,1306_rail.png,1.0,0.2617,0.1359,0.4014,0.1208,0.0,0.5,0.0,0.5,0.0,0.0,0.5,0.0,0.5,0.0
1307,1307_1.jpg,1307_2.jpg,1307_rail.png,0.0,0.5,0.0,0.5,0.0,0.0,0.5,0.0,0.5,0.0,0.0,0.5,0.0,0.5,0.0
1308,1308_1.jpg,1308_2.jpg,1308_rail.png,1.0,0.3375,0.1375,0.4194,0.1208,0.0,0.5,0.0,0.5,0.0,0.0,0.5,0.0,0.5,0.0
1309,1309_1.jpg,1309_2.jpg,1309_rail.png,0.0,0.5,0.0,0.5,0.0,0.0,0.5,0.0,0.5,0.0,0.0,0.5,0.0,0.5,0.0
1310,1310_1.jpg,1310_2.jpg,1310_rail.png,1.0,0.4141,0.1336,0.4389,0.1194,0.0,0.5,0.0,0.5,0.0,0.0,0.5,0.0,0.5,0.0
1311,1311_1.jpg,1311_2.jpg,1311_rail.png,0.0,0.5,0.0,0.5,0.0,0.0,0.5,0.0,0.5,0.0,0.0,0.5,0.0,0.5,0.0
1312,1312_1.jpg,1312_2.jpg,1312_rail.png,1.0,0.4859,0.1367,0.4542,0.1153,0.0,0.5,0.0,0.5,0.0,0.0,0.5,0.0,0.5,0.0
1313,1313_1.jpg,1313_2.jpg,1313_rail.png,0.0,0.5,0.0,0.5,0.0,0.0,0.5,0.0,0.5,0.0,0.0,0.5,0.0,0.5,0.0
1314,1314_1.jpg,1314_2.jpg,1314_rail.png,0.0,0.5,0.0,0.5,0.0,0.0,0.5,0.0,0.5,0.0,0.0,0.5,0.0,0.5,0.0
1315,1315_1.jpg,1315_2.jpg,1315_rail.png,0.0,0.5,0.0,0.5,0.0,0.0,0.5,0.0,0.5,0.0,0.0,0.5,0.0,0.5,0.0
1316,1316_1.jpg,1316_2.jpg,1316_rail.png,0.0,0.5,0.0,0.5,0.0,0.0,0.5,0.0,0.5,0.0,0.0,0.5,0.0,0.5,0.0
1317,1317_1.jpg,1317_2.jpg,1317_rail.png,0.0,0.5,0.0,0.5,0.0,0.0,0.5,0.0,0.5,0.0,0.0,0.5,0.0,0.5,0.0
1318,1318_1.jpg,1318_2.jpg,1318_rail.png,0.0,0.5,0.0,0.5,0.0,0.0,0.5,0.0,0.5,0.0,0.0,0.5,0.0,0.5,0.0
1319,1319_1.jpg,1319_2.jpg,1319_rail.png,0.0,0.5,0.0,0.5,0.0,0.0,0.5,0.0,0.5,0.0,0.0,0.5,0.0,0.5,0.0
1320,1320_1.jpg,1320_2.jpg,1320_rail.png,0.0,0.5,0.0,0.5,0.0,0.0,0.5,0.0,0.5,0.0,0.0,0.5,0.0,0.5,0.0
1321,1321_1.jpg,1321_2.jpg,1321_rail.png,1.0,0.5461,0.1234,0.4111,0.1097,0.0,0.5,0.0,0.5,0.0,0.0,0.5,0.0,0.5,0.0
1322,1322_1.jpg,1322_2.jpg,1322_rail.png,0.0,0.5,0.0,0.5,0.0,0.0,0.5,0.0,0.5,0.0,0.0,0.5,0.0,0.5,0.0
1323,1323_1.jpg,1323_2.jpg,1323_rail.png,1.0,0.4453,0.1203,0.3972,0.1042,0.0,0.5,0.0,0.5,0.0,0.0,0.5,0.0,0.5,0.0
1324,1324_1.jpg,1324_2.jpg,1324_rail.png,0.0,0.5,0.0,0.5,0.0,0.0,0.5,0.0,0.5,0.0,0.0,0.5,0.0,0.5,0.0
1325,1325_1.jpg,1325_2.jpg,1325_rail.png,1.0,0.3484,0.1219,0.3792,0.1042,0.0,0.5,0.0,0.5,0.0,0.0,0.5,0.0,0.5,0.0
1326,1326_1.jpg,1326_2.jpg,1326_rail.png,0.0,0.5,0.0,0.5,0.0,0.0,0.5,0.0,0.5,0.0,0.0,0.5,0.0,0.5,0.0
1327,1327_1.jpg,1327_2.jpg,1327_rail.png,0.0,0.5,0.0,0.5,0.0,0.0,0.5,0.0,0.5,0.0,0.0,0.5,0.0,0.5,0.0
1328,1328_1.jpg,1328_2.jpg,1328_rail.png,0.0,0.5,0.0,0.5,0.0,0.0,0.5,0.0,0.5,0.0,0.0,0.5,0.0,0.5,0.0
1329,1329_1.jpg,1329_2.jpg,1329_rail.png,0.0,0.5,0.0,0.5,0.0,0.0,0.5,0.0,0.5,0.0,0.0,0.5,0.0,0.5,0.0
1330,1330_1.jpg,1330_2.jpg,1330_rail.png,0.0,0.5,0.0,0.5,0.0,0.0,0.5,0.0,0.5,0.0,0.0,0.5,0.0,0.5,0.0
1331,1331_1.jpg,1331_2.jpg,1331_rail.png,0.0,0.5,0.0,0.5,0.0,0.0,0.5,0.0,0.5,0.0,0.0,0.5,0.0,0.5,0.0
1332,1332_1.jpg,1332_2.jpg,1332_rail.png,0.0,0.5,0.0,0.5,0.0,0.0,0.5,0.0,0.5,0.0,0.0,0.5,0.0,0.5,0.0
1333,1333_1.jpg,1333_2.jpg,1333_rail.png,1.0,0.4781,0.1156,0.4181,0.0931,0.0,0.5,0.0,0.5,0.0,0.0,0.5,0.0,0.5,0.0
1334,1334_1.jpg,1334_2.jpg,1334_rail.png,0.0,0.5,0.0,0.5,0.0,0.0,0.5,0.0,0.5,0.0,0.0,0.5,0.0,0.5,0.0
1335,1335_1.jpg,1335_2.jpg,1335_rail.png,1.0,0.3344,0.1172,0.3847,0.0944,0.0,0.5,0.0,0.5,0.0,0.0,0.5,0.0,0.5,0.0
1336,1336_1.jpg,1336_2.jpg,1336_rail.png,0.0,0.5,0.0,0.5,0.0,0.0,0.5,0.0,0.5,0.0,0.0,0.5,0.0,0.5,0.0
1337,1337_1.jpg,1337_2.jpg,1337_rail.png,0.0,0.5,0.0,0.5,0.0,0.0,0.5,0.0,0.5,0.0,0.0,0.5,0.0,0.5,0.0
1338,1338_1.jpg,1338_2.jpg,1338_rail.png,0.0,0.5,0.0,0.5,0.0,0.0,0.5,0.0,0.5,0.0,0.0,0.5,0.0,0.5,0.0
1339,1339_1.jpg,1339_2.jpg,1339_rail.png,0.0,0.5,0.0,0.5,0.0,0.0,0.5,0.0,0.5,0.0,0.0,0.5,0.0,0.5,0.0
1340,1340_1.jpg,1340_2.jpg,1340_rail.png,1.0,0.5180,0.1219,0.4111,0.1056,0.0,0.5,0.0,0.5,0.0,0.0,0.5,0.0,0.5,0.0
1341,1341_1.jpg,1341_2.jpg,1341_rail.png,0.0,0.5,0.0,0.5,0.0,0.0,0.5,0.0,0.5,0.0,0.0,0.5,0.0,0.5,0.0
1342,1342_1.jpg,1342_2.jpg,1342_rail.png,1.0,0.3539,0.1219,0.3681,0.1139,0.0,0.5,0.0,0.5,0.0,0.0,0.5,0.0,0.5,0.0
1343,1343_1.jpg,1343_2.jpg,1343_rail.png,0.0,0.5,0.0,0.5,0.0,0.0,0.5,0.0,0.5,0.0,0.0,0.5,0.0,0.5,0.0
1344,1344_1.jpg,1344_2.jpg,1344_rail.png,0.0,0.5,0.0,0.5,0.0,0.0,0.5,0.0,0.5,0.0,0.0,0.5,0.0,0.5,0.0
